KEY,ChineseSimplified
CS_CHE_H1_2_007,这里是哪里？我明明是来拿衣服的呀...
CS_CHE_H1_2_008,刚刚我打开衣橱想要拿衣服，但是有6件衣服不见了，我找着找着就...
CS_CHE_H1_2_009,先等等，这些话就留着以后再说，怎么莫名有不祥的预感啊...
CS_CHE_H1_3_001,从这个身套南瓜的怪物开始，就觉得好像有点怪怪的，好像不是寻常的亡灵吶。
CS_CHE_H1_3_002,跟往常看见的那些怪物感觉不太一样呢...
CS_CHE_H1_3_003,高个子姊姊，我可以去揍扁那边那只坏家伙吗？
CS_CHE_H1_3_004,虽然他们的大头是蛮可爱的啦！
CS_CHE_H1_3_005,把怪物揍扁后可以放在梅伊姊姊的店里当装饰品展示呢！
CS_CHE_H1_3_006,哈哈，我已经有南瓜饰品了啦！这个就不用了吧...
CS_CHE_H1_3_007,无论怎么说，他们也是敌人，也只能打倒他们了。
CS_CHE_H1_4_001,嘘，先停下来，那个...
CS_CHE_H1_4_002,...那是什么？
CS_CHE_H1_4_003,我也不知那确切上来说究竟是什么...应该是取人类的型态而化作的恶灵吧...
CS_CHE_H1_4_004,好像还有另外一个奇怪的点耶？
CS_CHE_H1_4_006,咦？那是什么呀？
CS_CHE_H1_4_007,哈哈哈...其实那件衣服就是本来在找的衣服之一...
CS_CHE_H1_4_008,嗯...是以埃伊纳沙漠的木乃伊亡灵为主题吗...
CS_CHE_H1_4_009,他身上只有绷带耶！是哪里受伤了吗？
CS_CHE_H1_4_010,哈哈哈哈...
CS_CHE_H1_4_011,但是我还是不知道他究竟是谁？为什么要穿我的衣服...
CS_CHE_H1_4_012,感觉上也散发出与其他那些恶灵般相似的气息...
CS_CHE_H1_4_013,反正他就是个坏家伙啦！偷了梅伊姊姊衣服的小偷坏蛋恶灵！
CS_CHE_H1_4_014,好啊！就让我来帮姊姊夺回衣服吧！
CS_CHE_H1_4_015,露娜！你一个人危险吶！
CS_CHE_H1_4_016,？？？
CS_CHE_H1_4_017,别急呀！
CS_CHE_H1_4_018,...刚刚看露娜的攻击好像起不了作用耶？
CS_CHE_H1_4_019,梅伊姊姊的攻击倒是有起作用...嗯...
CS_CHE_H1_4_020,刚刚梅伊穿的衣服分明与恶灵穿的衣服之间发挥了某种气息...
CS_CHE_H1_4_021,咦？两件不都是梅伊姊姊做的衣服吗？
CS_CHE_H1_4_022,嗯，这之间一定有关连。
CS_CHE_H1_4_024,梅伊，你手边还有没有剩下的衣服？
CS_CHE_H1_4_025,啊，有的。就是刚刚为了要拿给露娜而准备的小尺寸衣服一件还有...
CS_CHE_H1_4_026,...除此之外，应该还有几件的...
CS_CHE_H1_4_027,...？
CS_CHE_H1_4_028,先拿来看看吧。
CS_CHE_H1_4_029,哇！好可爱！真的好可爱啊！
CS_CHE_H1_4_030,哈哈，谢谢！唉呀～露娜真是太可爱了～
CS_CHE_H1_4_032,所以真的合我尺寸的...除了这件之外就没了吗？
CS_CHE_H1_4_033,嗯...觉得有点害羞啊！哈哈...
CS_CHE_H1_4_034,哈哈哈哈...那件很凉爽吧？
CS_CHE_H1_4_035,...但...但是很适合呀！
CS_CHE_H1_4_036,兔耳朵兔耳朵！
CS_CHE_H1_4_037,高个子姐姐跟露娜一样！
CS_CHE_H1_4_038,哈哈，也只好这样啰。
CS_CHE_H1_4_039,如果如我预料的话，必须要穿上梅伊的衣服才能...
CS_CHE_H1_4_040,打倒那些穿着梅伊衣服的恶灵。
CS_CHE_H1_4_041,小心地...慢慢地接近他...
CS_CHE_H1_4_042,突击！！！
CS_CHE_H1_4_043,哈哈哈哈，这孩子真有趣！
CS_CHE_H1_4_044,唉呀～不管了啦！等等我阿！
CS_CHE_H1_4_045,啊！露娜，一个人冲过去太危险了啦！一起走嘛！
CS_CHE_H1_5_001,这是第三件，姊姊，是不是还有三件？
CS_CHE_H1_5_002,嗯，现在找回一半了。
CS_CHE_H1_5_003,但是我做的衣服怎么会有这奇特的力量呀？
CS_CHE_H1_5_004,恶灵们留下衣服变成了光点消失了！而且周围的其他怪物也是！真奇怪呀！
CS_CHE_H1_5_005,的确是神奇的事吶！就算恶灵被打倒了，也不会这么简单的被净化...
CS_CHE_H1_5_006,先专心找剩下的三件衣服，以及研究如何离开这里的方法吧！
CS_CHE_H1_5_007,好像聚集越多恶灵的地方必定会有穿着衣服的恶灵...
CS_CHE_H1_5_008,那我们去那边吧。
CS_CHE_H1_6_001,这应该是最后一群了吧？
CS_CHE_H1_6_002,已经找回五件了，所以这里应该是最后了。
CS_CHE_H1_6_003,这么快就结束啦？人家想要打打更多的南瓜！
CS_CHE_H1_6_004,我还是有点担心我们还没找到回去的方法...
CS_CHE_H1_6_005,我们先找到最后一件衣服再来想这个问题吧。
CS_CHE_H1_7_001,...？那个该不会是...
CS_CHE_H1_7_002,等等，好像哪里怪怪的。梅伊，那是你做的衣服对吧？
CS_CHE_H1_7_003,嗯？啊，是的！这是我最早开始做的衣服之一。
CS_CHE_H1_7_004,这个氛围....有点奇妙，不像恶灵的感觉？
CS_CHE_H1_7_005,因为我不是恶灵，我只不过是一个魔法师。
CS_CHE_H1_7_006,...！！
CS_CHE_H1_7_007,哈哈哈，不用太紧张。
CS_CHE_H1_7_008,很高兴见到你，梅伊。很抱歉让你卷入我的事情里。
CS_CHE_H1_7_009,...尼克斯？是尼克斯对吧？我还以为恶灵是以你的模样现身了呢...
CS_CHE_H1_7_010,哈哈哈，是有这样的可能啦。
CS_CHE_H1_7_011,我要的这些衣服都没有辜负我的期望呢。
CS_CHE_H1_7_012,真的很感谢你。
CS_CHE_H1_7_013,你要的衣服？
CS_CHE_H1_7_014,啊，这位是尼克斯，平时神出鬼没的特异魔法师。
CS_CHE_H1_7_015,这次他为了大型的庆典活动，提供了很多高档布材与裁线喔。
CS_CHE_H1_7_016,以这些布材为基底，他定了几件万圣节要用的主题衣服，剩下的就依照我喜欢的来制作。
CS_CHE_H1_7_017,那么目前为止我们所搜集的衣服，以及穿着的衣服都是...
CS_CHE_H1_7_018,用这个材料做的吗？
CS_CHE_H1_7_019,可以这么说，因为急用这些衣服，所以我开启了传送门先取了几件。
CS_CHE_H1_7_020,但是却无意间把你们卷进这个旋涡里...
CS_CHE_H1_7_021,如果吓到你们的话我很抱歉。
CS_CHE_H1_7_022,因为你已经先预付了价钱，而且剩下的织线与布料也随我使用，所以没关系啦。
CS_CHE_H1_7_023,但是现在这是什么情况呀...？
CS_CHE_H1_7_024,嗯...对不起，现在没时间解释这么多了。
CS_CHE_H1_7_025,现在你必须作我的对手。
CS_CHE_H1_7_026,对手？
CS_CHE_H1_7_027,就是与我战斗的意思，因为在试验中失败了，我的身体无法依照我的意志动作。
CS_CHE_H1_7_028,这也是恶灵的把戏吗？
CS_CHE_H1_7_029,是啊，虽然我已经尽最大努力在压抑了，但还是拜托你们帮忙收服依附在这衣服里的恶灵了。
CS_CHE_H1_7_030,嗯...说到这...
CS_CHE_H1_7_031,你就是一切问题的开端，害我们陷入危险的始作俑者对吧？
CS_CHE_H1_7_032,...是的，可以这么说。虽然已经说了很多次，但还是再跟你们说声抱歉。
CS_CHE_H1_7_033,算了，不打你个几拳难解我心中的怒火。
CS_CHE_H1_7_034,高个子姊姊好像生气了呢...
CS_CHE_H1_7_035,哈哈哈哈...
CS_CHE_H1_8_001,够了，够了！恶灵们都净化了，你再不放下箭，我可就要死了！
CS_CHE_H1_8_002,...呿，你根本一拳也没挨到，一直闪躲才活下来的。
CS_CHE_H1_8_003,哈哈哈，如果我真的挨了你的一拳，我的命都没了吧？
CS_CHE_H1_8_004,你说是不是呀？最后一位野蛮人女战士，屠龙者雅妮？
CS_CHE_H1_8_005,...嗯，这还差不多。
CS_CHE_H1_8_006,恶灵也全部都清除了，该告诉我们回去的方法了吧！
CS_CHE_H1_8_007,嗯？要回去的话无论何时都可以呀，这里是我制造的异次元空间。
CS_CHE_H1_8_008,当然也是要在恶灵们通通净化后才有可能...拜托你快放下箭！
CS_CHE_H1_8_009,来吧，在我的身后已经开启一个传送门了，需要的话就去吧。
CS_CHE_H1_8_010,等等！我还有疑问。
CS_CHE_H1_8_011,小眼睛大叔你所做的庆典是什么呀？
CS_CHE_H1_8_012,小眼睛大叔...哈哈哈，真是大胆地小女孩啊！
CS_CHE_H1_8_013,你知道万圣节是为了缅怀已去世的人们吧？
CS_CHE_H1_8_014,但是恶灵们总是干扰人们，并给人类带来伤害。
CS_CHE_H1_8_015,所以我就聚集了恶灵们，举办一个庆典，让他们不会去干扰人类。
CS_CHE_H1_8_016,虽然这事情并没有依照我所想发展，但是由于有你们的帮忙，也是圆满的结束了。
CS_CHE_H1_8_017,欸？那么我们刚刚的打斗都只是在跟恶灵们愉快地开派对吗？
CS_CHE_H1_8_018,没错喔，呵呵呵。
CS_CHE_H1_8_019,但是这跟梅伊姊姊的衣服有什么关联呀？
CS_CHE_H1_8_020,简单来说的话，就是衣服是恶灵们想要的，所以我就给他们了。
CS_CHE_H1_8_021,有想要开心打架的恶灵、想要大吃特吃的恶灵，当然还有想穿美美衣服的恶灵啦。
CS_CHE_H1_8_022,为了让他们抛下执念，前往更好的世界，能够帮助他们的，就是订购梅伊做的衣服了。
CS_CHE_H1_8_023,雅妮，你所穿的衣服也是出自于某个喜好裁缝的恶灵之手喔。
CS_CHE_H1_8_026,...咦？是我猜错了吗？啊，那件是用剩余的高级原料制作的...
CS_CHE_H1_8_027,哈哈哈... 不是不是啦！
CS_CHE_H1_8_028,唉呀，就说了裁缝是梅伊的兴趣呀...
CS_CHE_H1_8_029,我想，梅伊所做的衣服风格范围也是相当广泛的吧...
CS_CHE_H1_8_030,真是有挑战性啊。
CS_CHE_H1_8_031,欸？但是我们一定也要穿着衣服才能打倒那些穿着衣服的恶灵吗？
CS_CHE_H1_8_032,这个嘛，我在创造这个异次元的时候是没有定这个规则，我也是第一次听到呢。
CS_CHE_H1_8_033,哈哈，也许是恶灵们不想跟没参加万圣节活动的人们一同玩耍吧。
CS_CHE_H1_8_034,我玩得很开心呀！我给恶灵们吃萝卜，看他们也玩得很开心，真是太好了！
CS_CHE_H1_8_035,嘻嘻，希望大家都能到萝卜天国那就太棒了！
CS_CCE_C1_1_001,咦？这不是达芙尼尔家的千金吗？怎么会来这里？
CS_CCE_C1_1_002,CONVERSATION_SURPRISE
CS_CCE_C1_1_003,...潘索尼亚的女王...！
CS_CCE_C1_1_004,嘘，我费尽心思隐藏了身分直到抵达了勇士的国度奥勒贝利亚。
CS_CCE_C1_1_005,在这种公共场合就省去那些礼节吧。
CS_CCE_C1_1_006,欸，这样子不就好了嘛！
CS_CCE_C1_1_007,您的意思是...？
CS_CCE_C1_1_008,今天一整天你就当我的朋友吧。
CS_CCE_C1_1_009,那么，重新互相打个招呼吧。
CS_CCE_C1_1_010,你好啊，爱纱，早安。
CS_CCE_C1_1_011,CONVERSATION_SILENCE
CS_CCE_C1_1_012,是...是的，阿蒂蜜雅，早安。
CS_CCE_C1_1_013,自从宫里的宴会之后，是第一次见到你呢。
CS_CCE_C1_1_014,所以来奥勒贝利亚是有什么事吗？
CS_CCE_C1_1_015,嗯...是因为圣诞节吗？我不太清楚确切是为了庆祝什么节日啦...
CS_CCE_C1_1_016,我听说这里要举办一个大节日，为了亲自体验所以过来的。
CS_CCE_C1_1_017,今年的圣诞主题是「秘密圣诞节」对吧...？
CS_CCE_C1_1_018,是的，今年的活动内容比较特别。
CS_CCE_C1_1_019,打倒主办委员们所设下的怪物来收集硬币...
CS_CCE_C1_1_020,再用这些硬币换来的礼物拿到村里，秘密送给村里的孩子们。
CS_CCE_C1_1_021,这样啊，不过我好奇公爵家的女儿为什么会想来参加这种活动呢？
CS_CCE_C1_1_022,我觉得帮助百姓是贵族的责任。
CS_CCE_C1_1_023,孩子是国家未来的主人翁，对贵族来说，应该要不分贵贱传递幸福。
CS_CCE_C1_1_024,果然是达芙尼尔家的千金吶！
CS_CCE_C1_1_025,但是往常总是在你旁边的那位跑去哪儿啦？
CS_CCE_C1_1_026,普莉西拉因为有事，今天就无法一起来了。
CS_CCE_C1_1_027,所以首先要找ㄧ个可以代替鲁道夫的人选。
CS_CCE_C1_1_028,离活动开始前还有几个小时...来去找人吧。
CS_CCE_C1_1_029,鲁道夫？是那个红色鼻子的驯鹿吗？
CS_CCE_C1_1_030,是的，正常来说，ㄧ个组别要有ㄧ名圣诞使者加上ㄧ名鲁道夫才算正式参加游戏。
CS_CCE_C1_1_031,当然，在ㄧ个组别里有ㄧ名以上的鲁道夫也是没有问题的。
CS_CCE_C1_1_032,是喔...我想说今天应该不需要护卫，所以我把他们都支开了...
CS_CCE_C1_1_033,可爱的驯鹿吶...我想那位应该适合喔。
CS_CCE_C1_1_034,CONVERSATION_SURPRISE
CS_CCE_C1_1_035,那就快走吧！在别人把他带走之前！
CS_CCE_C1_2_001,是这边吗？原来是那边啊！
CS_CCE_C1_2_002,怎么好像被追赶似的，发生什么事了吗？
CS_CCE_C1_2_003,我也不清楚，但是看起来好像有急事的样子。
CS_CCE_C1_2_004,活动都还没开始，怪物就放出来啦！
CS_CCE_C1_2_005,我们需要鲁道夫赶紧入队呀！
CS_CCE_C1_2_006,找到了！盗版圣诞使者！
CS_CCE_C1_2_007,CONVERSATION_SURPRISE
CS_CCE_C1_2_008,喔？盗版圣诞使者？这样说不是很失礼吗？
CS_CCE_C1_2_009,看吶！我这儿不是还有鲁道夫吗？
CS_CCE_C1_2_010,那个鲁道夫是假的！不算数啦！
CS_CCE_C1_2_011,而且这个活动的宗旨是分送礼物给乖宝宝不是嘛！
CS_CCE_C1_2_012,你不过是为了要偷人们为了圣诞使者而准备的饼干糖果才来这里的不是吗？
CS_CCE_C1_2_013,欸？你把我这大海盗米露露看成什么啦？
CS_CCE_C1_2_014,我可不是干那种事的人好吗？哼！
CS_CCE_C1_2_015,骗子！你的灵魂都告诉我了！
CS_CCE_C1_2_016,刚刚在梅伊商店换衣服的时候...
CS_CCE_C1_2_017,你就像个坏蛋ㄧ样，ㄧ个人嚷嚷着计划还哈哈大笑了起来！
CS_CCE_C1_2_018,呿，被发现了...等等，你是在我换衣服时偷窥我吗？！
CS_CCE_C1_2_019,拜托，你说那什么话啊！灵魂是遍布各地的好吗！
CS_CCE_C1_2_020,唉呀！算了，反正都被发现了就不管了啦！
CS_CCE_C1_2_021,为了我的零食...啊不，是为了复兴大海盗团的荣耀，我要把你烤成驯鹿肉干！
CS_CCE_C1_2_022,天啊！居然有这种做尽坏事的圣诞使者，真是太惊讶了！
CS_CCE_C1_2_023,不可原谅！秘密圣诞节活动是为了祝福孩子们才举办的活动！
CS_CCE_C1_2_024,对于这种动机不纯的坏蛋，必须接受我的制裁！
CS_CCE_C1_2_025,这位驯鹿小弟，可以来帮帮我吗？
CS_CCE_C1_2_026,喔？你是要求我当你活动中的鲁道夫吗？
CS_CCE_C1_2_027,我知道了！你们帮了我，之后我就当你们的鲁道夫吧！
CS_CCE_C1_2_028,反正也没有规定活动执行员不能编入队伍呀！
CS_CCE_C1_2_029,真好讲话，太棒了。
CS_CCE_C1_2_030,那就来一起歼灭这卑劣的圣诞使者吧！
CS_CCE_C1_3_001,出局吧！圣诞小偷！！
CS_CCE_C1_3_002,啊啊啊啊～不～我的零食啊！
CS_CCE_C1_3_003,嗯...我还是觉得有点抱歉啊，毕竟他也只是个孩子罢了...
CS_CCE_C1_3_004,没关系啦！灵魂的年纪已经是...咦？我没有提过吗？
CS_CCE_C1_3_005,女人的年纪是秘密是吧？好吧，我不说了。
CS_CCE_C1_3_006,虽然我不知道你是施了什么魔法，但一定是一个很厉害的人吧！
CS_CCE_C1_3_007,所以我可以怎么称呼你？...驯鹿小弟？
CS_CCE_C1_3_008,我的名字叫做乐皮，是灵鹿族的领导者。
CS_CCE_C1_3_009,阿蒂蜜雅，爱纱！很高兴认识你们！
CS_CCE_C1_3_010,泰米亚族是不是...那个在艾莉朵拉森林深处的稀有种族呀？
CS_CCE_C1_3_011,啊...我们还没自我介绍呢...
CS_CCE_C1_3_012,刚刚灵魂都已经告诉我了！
CS_CCE_C1_3_013,我的工作就是引导坠落于世间的灵魂前往死后的世界。
CS_CCE_C1_3_014,但有时候就算我引导他们去死后的世界，他们还是不肯去，最后留在我身边的孩子也是有的。
CS_CCE_C1_3_015,这些孩子们就会在我旁边唧唧喳喳地告诉我很多事情。
CS_CCE_C1_3_016,这些灵魂ㄧ般来说都不是怨灵吗？
CS_CCE_C1_3_017,啊？这些孩子们都很善良啦，不会做坏事！
CS_CCE_C1_3_018,虽然偶尔会恶作剧，但是不会造成伤害。
CS_CCE_C1_3_019,是这样啊...那么请多多指教了，乐皮。
CS_CCE_C1_3_020,但是你身为活动执行员，怎么会跑出活动会场找人呢？
CS_CCE_C1_3_021,喔，因为很多参赛者都不专心参加比赛。
CS_CCE_C1_3_022,他们依靠灵魂做坏事，有圣诞小偷、捣蛋鬼，还有酒鬼，共三个！
CS_CCE_C1_3_023,这些人都要确实抓到才行啊！
CS_CCE_C1_3_024,噢，原来如此。
CS_CCE_C1_3_025,我是不乐见第一次参加的活动就出这么多状况啦...
CS_CCE_C1_3_026,所以在活动结束之前，我们也一起帮忙吧。
CS_CCE_C1_3_027,但是你要让我们参加这次的活动喔，乐皮！
CS_CCE_C1_3_028,嗯，那就拜托啦！
CS_CCE_C1_4_001,走吧，下ㄧ个去抓捣蛋鬼！！
CS_CCE_C1_4_002,捣蛋鬼啊...这次的人物又会搞出什么把戏呢？
CS_CCE_C1_4_003,喔，这次的捣蛋鬼会趁人们睡觉时偷偷爬上床对他们恶作剧！
CS_CCE_C1_4_004,CONVERSATION_SURPRISE
CS_CCE_C1_4_005,虽然我不懂他是在弄什么花样，但是吓到人们就是不行！
CS_CCE_C1_4_006,我是说，上次的万圣节没有恶灵也没有恶作剧，真是让人松了一口气！
CS_CCE_C1_4_007,如果要吓人的话，让他们等到明年万圣节吧！
CS_CCE_C1_5_001,找到了，捣蛋鬼！噢不，是奇怪的恶魔！！
CS_CCE_C1_5_002,欸？！恶魔？！
CS_CCE_C1_5_003,唉呀，是可爱的驯鹿小弟啊！但是叫我捣蛋鬼，还是什么奇怪的恶魔？！这可就太失礼了吧！
CS_CCE_C1_5_004,像我一样善良又无害的魔族该上哪儿找啊！
CS_CCE_C1_5_005,妳趁晚上人们睡觉的时候偷偷溜上床，吓坏他们了！
CS_CCE_C1_5_006,灵魂们听到妳跟石棺里那个女孩说的话了！妳知道的，那个既不能活也死不了的女孩！
CS_CCE_C1_5_007,你...你是怎么听到的？
CS_CCE_C1_5_008,可恶的恶魔...
CS_CCE_C1_5_009,妳不只把不死族带来这座城市，
CS_CCE_C1_5_010,还试着钻到床上去伤害那些无辜的人们吗？
CS_CCE_C1_5_011,果然恶魔还是无法被信任的。
CS_CCE_C1_5_012,我们的祖先用他们的鲜血把恶魔隔绝在外，
CS_CCE_C1_5_013,现在妳却试着伤害无辜的百姓..!!
CS_CCE_C1_5_014,啊，不是啊！等等，你们好像误会了...
CS_CCE_C1_5_015,我只是找到那些做恶梦的人，试着让他们可怕的梦变成愉悦的好梦而已呀。
CS_CCE_C1_5_016,欸？所以不是在恶作剧吗？
CS_CCE_C1_5_017,不是啊！拜托，我甚至连鲁道夫都没有，所以也不能正式参加。
CS_CCE_C1_5_018,因为我是梦之恶魔，所以我只是尽我所能地让人们在梦境中获得愉悦..
CS_CCE_C1_5_019,嗯...如果是这样的话...
CS_CCE_C1_5_020,乐皮，别上当了！他只是尽讲些好听的话骗你而已。
CS_CCE_C1_5_021,是啊，自古以来恶魔的专长就是说好听的话诱惑欺骗人呀。
CS_CCE_C1_5_022,当然如果是莫铎克或是央格文的话我不否认啦，但是我...
CS_CCE_C1_5_023,受死吧，恶魔！！
CS_CCE_C1_6_001,冤枉啊～～！！
CS_CCE_C1_6_002,呃...说不定她不是在恶作剧，只是真心想要消除人们的恶梦呢...？
CS_CCE_C1_6_003,也许她的动机是好的，但她用的方法...
CS_CCE_C1_6_004,对啊，人们的生命会被榨干啊...
CS_CCE_C1_6_005,咦？为何好梦会把人们榨干啊？
CS_CCE_C1_6_006,CONVERSATION_SILENCE
CS_CCE_C1_6_007,至少这不是关于活动的恶作剧，所以应该没关系吧！
CS_CCE_C1_6_008,下ㄧ个～出发去击退圣诞酒鬼吧！！
CS_CCE_C1_7_001,呵呵呵...嗝！啊～我多久没喝到这么好的酒啦...
CS_CCE_C1_7_002,唉呀，不久前一起喝酒的巨大野蛮人醉倒了呢...
CS_CCE_C1_7_003,话说这件衣服还真是温暖...
CS_CCE_C1_7_004,这感觉就像不管是下雪还下雨，只要潜入地底就能温暖过冬...呼...
CS_CCE_C1_7_005,找到你了！圣诞酒鬼！
CS_CCE_C1_7_006,唉呀呀～吓我ㄧ大跳！
CS_CCE_C1_7_007,你说什么？我才不是酒鬼。
CS_CCE_C1_7_008,我明明就很久没喝了，居然叫我酒鬼！实在是...嗝...
CS_CCE_C1_7_009,噢...这身酒味！
CS_CCE_C1_7_010,孩子们看到该怎么想啊！快点回家睡觉去！
CS_CCE_C1_7_011,反正你又没有鲁道夫，就算你穿的跟圣者有多像也不能参加比赛啦！
CS_CCE_C1_7_012,这么看起来，还真的蛮像书中圣者的模样耶...
CS_CCE_C1_7_013,除了他的身高与体型啦。
CS_CCE_C1_7_014,红色大衣的圣者...是什么样的人呢？
CS_CCE_C1_7_015,据我看的书上描述，是一位比任何人都还要慈祥的人喔。
CS_CCE_C1_7_016,但是听说对于魔族或其他恶灵比任何人都还要严厉。
CS_CCE_C1_7_017,根据世人的猜测，那件红色衣服上沾染无数魔族的鲜血...
CS_CCE_C1_7_018,那不是圣者，而是勇者吧？
CS_CCE_C1_7_019,100年前，祖先们击退魔族的时候，
CS_CCE_C1_7_020,如果我们国家能再多几位像圣者般的勇士，或许与魔族的战争会更轻松吧。
CS_CCE_C1_7_021,啊，你是指那家伙吗？
CS_CCE_C1_7_022,跟尼古拉斯那家伙的衣服感觉蛮像的。
CS_CCE_C1_7_023,哈哈，露亚教团也都视圣者为魔族屠杀者，真是什么神奇的事都有啊。
CS_CCE_C1_7_024,还有ㄧ个鲁道夫是吧？就是那家伙骑乘的巨大筋肉怪物驯鹿？
CS_CCE_C1_7_025,我记得这驯鹿不是吃草，是吃魔族的啊...
CS_CCE_C1_7_026,CONVERSATION_SILENCE
CS_CCE_C1_7_027,我不在乎这些事！
CS_CCE_C1_7_028,先把你这酒鬼赶回旅馆睡觉！
CS_CCE_C1_8_001,Zzzzz...
CS_CCE_C1_8_002,呃啊...酒醉的老爷爷怎么这么重啊？
CS_CCE_C1_8_003,怎么老是用头撞我...该不会这就是传说中的醉拳吧？？
CS_CCE_C1_8_004,在100年前，知道圣者存在的矮人...
CS_CCE_C1_8_005,该不会他就是曾经跟勇士同行的矮人之王？
CS_CCE_C1_8_006,怎么可能～矮人是最初几百年前生存的种族呢...
CS_CCE_C1_8_007,反正也不能就这样丢下这个老头子。
CS_CCE_C1_8_008,我带他去旅馆吧！
CS_CCE_C1_8_009,我的灵魂们吶！就拜托你们啦！
CS_CCE_C1_8_010,...真是不得了的ㄧ天啊。
CS_CCE_C1_8_011,虽然发生了很多事，但我们救出了鲁道夫。
CS_CCE_C1_8_012,我们现在终于可以正式参加活动了。
CS_CCE_C1_8_013,希望不要再发生什么奇奇怪怪的事了。
CS_CCE_C1_8_014,啊，刚刚那边在鸣炮...看来活动已经开始了呢。
CS_CCE_C1_8_015,等乐皮回来就可以马上开始了～
CS_CCE_C1_8_016,呼...呼...我回来了！！活动刚刚开始，我会当ㄧ个称职的鲁道夫的！
CS_CCE_C1_8_017,还有啊～真是抱歉...
CS_CCE_C1_8_018,活动才刚开始，就有人将怪物ㄧ扫而空了...
CS_CCE_C1_8_019,喔？那可真是了不起的人吶！
CS_CCE_C1_8_020,嗯，是圣诞老人跟鲁道夫，用无敌的速度抓住怪物！
CS_CCE_C1_8_021,但是这样的话，其他圣诞老人可以抓的怪物就剩不多了...
CS_CCE_C1_8_022,那么我们能做的就只剩下两个选择了。
CS_CCE_C1_8_023,我们可以教训那些清空怪物的人...
CS_CCE_C1_8_024,或是避开他们，靠我们自己去抓剩下的怪物。
CS_CCE_C1_8_025,嗯...虽然这两个选择都很明确地违反了规则...
CS_CCE_C1_8_026,但是这不是比赛，而是庆典，大家能一起享乐才是最重要的吧！
CS_CCE_C1_8_027,但也没必要跟参赛者打架啦！
CS_CCE_C1_8_028,最重要的是孩子们收到礼物都能够开心。
E_S1_Main0_1,...那么下一个是关于奥勒贝尔夏季海边庆典活动负责人的议题。
E_S1_Main0_2,奥勒贝尔夏季海边庆典是继万圣节、圣诞节之后，奥勒贝尔的3大庆典之一...
E_S1_Main0_3,但是公主，目前有魔族、圣剑等多项问题需要处理，
