KEY,French
E_C19_Dec_Rodina01_21,"V-Vraiment ? Je vois. Dans ce cas, puisque j'ai déjà accepté la mission, je ferai de mon mieux."
E_C19_Dec_Rodina01_22,C'est bien plus éloigné... que je ne le pensais... Et il fait beaucoup plus froid... que je ne l'aurais cru !
E_C19_Dec_Rodina01_23,"Le mage du dragon de glace, qui vivrait dans un tel endroit..."
E_C19_Dec_Rodina01_24,...
E_C19_Dec_Rodina01_25,... Cela ne peut être que lui...
E_C19_Dec_Rodina01_26,"Je vous salue. Je suis Rodina Klein, sergente envoyée par l'empire."
E_C19_Dec_Rodina01_27,Êtes-vous M. Pavel ?
E_C19_Dec_Rodina01_28,... Oui.
E_C19_Dec_Rodina01_29,J'ai été chargée de votre protection. Je suis ravie de vous rencontrer !
E_C19_Dec_Rodina01_30,"... Je n'ai pas besoin de protection, mais c'est d'accord."
E_C19_Dec_Rodina01_31,"J'ai horreur que l'on fasse du bruit, alors j'espère que tu y feras attention."
E_C19_Dec_Rodina01_32,"Oui, c'est parfaitement compris !"
E_C19_Dec_Rodina01_33,Cette mission me parait assez ardue...
E_C19_Dec_Rodina01_34,Pourrais-je m'entendre avec lui ?
E_C19_Dec_Rodina01_35,Rodina ! Es-tu là ?
E_C19_Dec_Rodina01_36,"Je vous salue, Yanne ! Soyez la bienvenue."
E_C19_Dec_Rodina01_37,"Quelle est la raison de votre visite, cette fois ?"
E_C19_Dec_Rodina01_38,Quelqu'un de haut placé dans l'empire m'a chargé d'une commission.
E_C19_Dec_Rodina01_39,Il m'a demandé de te transmettre ton cadeau d'anniversaire.
E_C19_Dec_Rodina01_40,"Un personnage haut placé, m'offrir un cadeau ? Est-ce que par hasard..."
E_C19_Dec_Rodina01_41,Et hop...
E_C19_Dec_Rodina01_42,Tout ceci est pour moi ?
E_C19_Dec_Rodina01_43,Oui. Mais je n'ai pas dit que tout provenait de cette personne.
E_C19_Dec_Rodina01_44,Tiens. Il y a également des lettres.
E_C19_Dec_Rodina01_45,C'était donc Fluss.
E_C19_Dec_Rodina01_46,"... Cette fois également, il m'a écrit plein de mots mielleux à souhait..."
E_C19_Dec_Rodina01_47,Et celles-là... Ma famille me les a envoyées.
E_C19_Dec_Rodina01_48,Tout ça ? Il y en a une telle quantité ! Puis-je y jeter un coup d'œil ?
E_C19_Dec_Rodina01_49,Ah... Tu es donc la benjamine d'une grande famille. Je comprends qu'il y en ait autant !
E_C19_Dec_Rodina01_50,"Hmm, en fait, moi aussi, j'ai quelque chose à te donner."
E_C19_Dec_Rodina01_51,"Vous, Yanne ?"
E_C19_Dec_Rodina01_52,Je m'excuse pour sa simplicité. J'ai manqué de temps. Joyeux anniversaire.
E_C19_Dec_Rodina01_53,Vous n'avez pas à vous excuser. Je vous remercie du fond du cœur !
E_C19_Dec_Rodina01_54,"Oh, tu as déjà reçu tant de cadeaux. La fête est-elle déjà terminée ?"
E_C19_Dec_Rodina01_55,"Lewisia ? Bienvenue à vous. Mais, étiez-vous au courant pour mon anniversaire ?"
E_C19_Dec_Rodina01_56,Quelqu'un m'a demandé quel cadeau offrait-on généralement lors d'un anniversaire. Alors j'ai su.
E_C19_Dec_Rodina01_57,"Voilà. Bon anniversaire, Rodina."
E_C19_Dec_Rodina01_58,Euh... Ah... Recevoir un cadeau des mains d'une princesse...
E_C19_Dec_Rodina01_59,"Grâce à toi, Pavel semble mieux se porter qu'avant."
E_C19_Dec_Rodina01_60,"Je te remercie d'avoir réussi, là où même nous, ses anciens amis, ont échoué."
E_C19_Dec_Rodina01_61,V-Vous me faites trop d'honneur. Je vous remercie infiniment.
E_C19_Dec_Rodina01_62,... C'est bruyant.
E_C19_Dec_Rodina01_63,"Ah, Pavel. Avons-nous fait beaucoup de bruit ?"
E_C19_Dec_Rodina01_64,Cela ne fait rien... Joyeux anniversaire.
E_C19_Dec_Rodina01_65,"Hein ? Pourtant, j'ai pris la peine de te conseiller. Tu m'as superbement ignorée et choisi autre chose ?!"
E_C19_Dec_Rodina01_66,"... J'ai pris compte de ton conseil. Cependant, j'ai pensé que cela conviendrait mieux à Rodina."
E_C19_Dec_Rodina01_67,Hmmmm !
E_C19_Dec_Rodina01_68,... Auparavant...
E_C19_Dec_Rodina01_69,Euh... Je vous prie de m'excuser.
E_C19_Dec_Rodina01_70,Qu'y a-t-il ?
E_C19_Dec_Rodina01_71,"Aujourd'hui, c'est mon anniversaire."
E_C19_Dec_Rodina01_72,... Et alors ?
E_C19_Dec_Rodina01_73,Ma famille m'a envoyé un gâteau. Voudriez-vous le manger avec moi ?
E_C19_Dec_Rodina01_74,"Non, pas vraiment."
E_C19_Dec_Rodina01_75,D'accord... Je vois...
E_C19_Dec_Rodina01_76,M. Pavel. Êtes-vous là ?
E_C19_Dec_Rodina01_77,Qu'est-ce qu'il y a ?
E_C19_Dec_Rodina01_78,"J'ai reçu mon gâteau d'anniversaire, aujourd'hui."
E_C19_Dec_Rodina01_79,Voudriez-vous le goûter en ma compagnie ?
E_C19_Dec_Rodina01_80,... Je décline ton offre.
E_C19_Dec_Rodina01_81,Je comprends...
E_C19_Dec_Rodina01_82,"Même quand je lui adressais la parole, il ne réagissait pas, et ne répondait à aucune de mes questions."
E_C19_Dec_Rodina01_83,"Mais petit à petit, il a commencé à écouter mes histoires,"
E_C19_Dec_Rodina01_84,et il s'est mis à me répondre à chaque fois.
E_C19_Dec_Rodina01_85,Bien que cela se soit produit petit à petit... Pavel a réellement changé.
E_C19_Dec_Rodina01_86,"Tout comme l'a dit Lewisia, il semble mieux se porter qu'avant..."
E_C19_Dec_Rodina01_87,Et ce changement est en partie dû à mes efforts...
E_C19_Dec_Rodina01_88,Cela représente un magnifique cadeau pour mon anniversaire.
E_C19_Dec_Rodina01_89,"... Aujourd'hui, il acceptera sans doute de manger le gâteau avec moi..."
E_C19_Dec_Viska01_01,"Et puis zut, il n'y pas de démons puissants, ici non plus..."
E_C19_Dec_Viska01_02,"Toutes mes tentatives se sont soldées par un échec, ces temps-ci... Ouh, cela m'agace."
E_C19_Dec_Viska01_03,"... Pour me remonter le moral, je vais me régaler de plats délicieux, une fois de retour au village."
E_C19_Dec_Viska01_04,...
E_C19_Dec_Viska01_05,"C'est étrange, aujourd'hui. Je n'ai pas d'appétit, et je me sens déprimée, sans raison particulière..."
E_C19_Dec_Viska01_06,... Serait-ce une journée particulière ? Je n'ai même plus envie de dévorer les démons.
E_C19_Dec_Viska01_07,Un instant ! Monsieur l'employé !
E_C19_Dec_Viska01_08,Je veux te demander quelque chose. Quel jour sommes-nous ?
E_C19_Dec_Viska01_09,...
E_C19_Dec_Viska01_10,"Hé, humaine."
E_C19_Dec_Viska01_11,"Réveille-toi, humaine."
E_C19_Dec_Viska01_12,Hé ! Vi !
E_C19_Dec_Viska01_13,...Euh ? Hein ?
E_C19_Dec_Viska01_14,"Pfff, vraiment."
E_C19_Dec_Viska01_15,"Pourquoi es-tu dans cet état, le même jour, chaque année ?"
E_C19_Dec_Viska01_16,Ah... Pardon...
E_C19_Dec_Viska01_17,Les émotions humaines sont vraiment incommodes.
E_C19_Dec_Viska01_18,"Hé, même si c'est aujourd'hui, le jour où ton village a brûlé,"
E_C19_Dec_Viska01_19,"où toutes les personnes que tu connaissais sont mortes,"
E_C19_Dec_Viska01_20,"et où ton corps a été mis en pièces,"
E_C19_Dec_Viska01_21,"tu es en vie, à cet instant."
E_C19_Dec_Viska01_22,"Maintenant que tu as la force qu'il te faut pour te venger,"
E_C19_Dec_Viska01_23,quel est ton problème ?
E_C19_Dec_Viska01_24,...
E_C19_Dec_Viska01_25,"Hé ! Hé, humaine !"
E_C19_Dec_Viska01_26,"Tss, ENFIN. Qu'est-ce que tu as, bon sang !!"
E_C19_Dec_Viska01_27,"Hein ? Quoi, n'est-ce pas pattes de crabe ?"
E_C19_Dec_Viska01_28,Hmm ? Connaîtrais-tu cette personne ?
E_C19_Dec_Viska01_29,Une personne... Disons qu'elle me ressemble assez.
E_C19_Dec_Viska01_30,Ne t'ai-je pas déjà parlé d'elle ? C'est celle que nous avons rencontrée près du volcan.
E_C19_Dec_Viska01_31,"En tout cas, elle paraît bien énervée, aujourd'hui."
E_C19_Dec_Viska01_32,"Eh, pattes de crabe !"
E_C19_Dec_Viska01_33,"Tu t'es empiffrée aujourd'hui aussi, à ce que je vois."
E_C19_Dec_Viska01_34,"Comment un ventre humain aussi réduit peut en contenir autant, je me le demande..."
E_C19_Dec_Viska01_35,"Ah ? Quoi, c'est ce sang-mêlé."
E_C19_Dec_Viska01_36,"Ne me cherche pas, je ne suis pas d'humeur, aujourd'hui."
E_C19_Dec_Viska01_37,... S'est-il passé quelque chose ?
E_C19_Dec_Viska01_38,"Tu affiches une mine effroyable, bien plus que d'habitude."
E_C19_Dec_Viska01_39,...
E_C19_Dec_Viska01_40,Que crois-tu donc. C'est mon hôte humain qui me cause des ennuis.
E_C19_Dec_Viska01_41,"Se raccrochant sur des choses perdues, elle s'en attriste, elle pleure..."
E_C19_Dec_Viska01_42,"Pfff... Ces humains, vraiment..."
E_C19_Dec_Viska01_43,Espèce d'idiote.
E_C19_Dec_Viska01_44,"Tu es en faute, il n'y a aucun doute là-dessus."
E_C19_Dec_Viska01_45,Qu'est-ce que tu racontes !
E_C19_Dec_Viska01_46,Tous ses comportements sont vides de sens !
E_C19_Dec_Viska01_47,Ressasser inutilement les événements déjà prod -
E_C19_Dec_Viska01_48,"C'est plutôt tes actes qui n'ont pas de sens, puisque tu as passé un pacte pour prendre possession de son corps."
E_C19_Dec_Viska01_49,"À croire ce que dit Epis, la plupart des possessions se feraient de manière forcée, pas vrai ?"
E_C19_Dec_Viska01_50,... C'est simplement que j'avais voulu montrer aux incapables que c'est -
E_C19_Dec_Viska01_51,"Argh, je n'ai que faire de tes histoires !"
E_C19_Dec_Viska01_52,"Je ne suis pas spécialiste en ce domaine,"
E_C19_Dec_Viska01_53,"mais imagine que tu sois agacée par quelque chose,"
E_C19_Dec_Viska01_54,et que tu n'aies aucun moyen d'y remédier. Que ressentirais-tu ?
E_C19_Dec_Viska01_55,... Tss !
E_C19_Dec_Viska01_56,"Si tu as enfin compris, essaie de régler cette situation."
E_C19_Dec_Viska01_57,"Pfff, espèce de gloutonne stupide..."
E_C19_Dec_Viska01_58,... Et puis rezut !
E_C19_Dec_Viska01_59,"Espèce de sang-mêlé, je vais te faire payer cet affront, la prochaine fois..."
E_C19_Dec_Viska01_60,"Hé !! Écoute-moi, humaine !"
E_C19_Dec_Viska01_61,...
E_C19_Dec_Viska01_62,"Enfin, ce que je veux dire..."
E_C19_Dec_Viska01_63,"Hmm... Euh... Argh, ça m'agace."
E_C19_Dec_Viska01_64,"Si tu te sens si maussade,"
E_C19_Dec_Viska01_65,"je vais te laisser les rênes de ce corps, aujourd'hui."
E_C19_Dec_Viska01_66,Fais ce que tu veux. Je n'interviendrai en aucune manière.
E_C19_Dec_Viska01_67,Tu pourrais retourner dans ton pays natal pour voir les tombes de ta famille.
E_C19_Dec_Viska01_68,"Remercie-moi, puisque ce n'était pas ton tour, selon les termes de notre pacte."
E_C19_Dec_Viska01_69,(... * Bougonne * ...)
E_C19_Dec_Viska01_70,...
E_C19_Dec_Viska01_71,Mon pays natal...
E_C19_Dec_Viska01_72,Maman... Papa...
E_C19_Dec_Viska01_73,"... Merci, Viska."
E_C19_Dec_Chase01_1,"C’est votre anniversaire, vous devriez paraître joyeuse, pourtant vous avez l’air affligé."
E_C19_Dec_Chase01_2,Donc je vais vous offrir ceci.
E_C19_Dec_Chase01_3,"Il faut votre rire pour que tous puissent rire, eux aussi."
E_C19_Dec_Chase01_4,La fleur. Elle est encore fraîche.
E_C19_Dec_Chase01_5,"Tu as raison. Pourtant, les jours ont passé depuis mon anniversaire..."
E_C19_Dec_Chase01_6,"Tu as toujours veillé sur moi, et m'a offert un précieux cadeau."
E_C19_Dec_Chase01_7,"Cependant, je ne t'ai rien donné. Cela me remplit de honte..."
E_C19_Dec_Chase01_8,Ce n'est pas vrai. La princesse m'a accordé un nom.
E_C19_Dec_Chase01_9,"La princesse m'a également donnée une mission... Et la princesse m'a pardonné, moi qui avais tenté de la tuer."
E_C19_Dec_Chase01_10,La princesse m'a donné tant de choses. J'en ai reçu tellement.
E_C19_Dec_Chase01_11,... Huhu. Je suis heureuse que tu aies ce genre de pensées.
E_C19_Dec_Chase01_12,"Mais puisque nous en parlons,"
E_C19_Dec_Chase01_13,"réfléchis sur ce qui te ferait plaisir, ce que tu souhaites recevoir."
E_C19_Dec_Chase01_14,"Des congés, un salaire, ou autre chose encore..."
E_C19_Dec_Chase01_15,"Je t'offrirai tout ce dont tu souhaites, tant que ce sera en mon pouvoir."
E_C19_Dec_Chase01_16,"Bien entendu, ce sera après la fin de nos péripéties."
E_C19_Dec_Chase01_17,... Difficile. J'ai l'impression d'avoir affaire aux devoirs imposés par Demia.
E_C19_Dec_Chase01_18,Huhuhu. Réfléchis bien.
E_C19_Dec_Chase01_19,Ce que je veux recevoir...
E_C19_Dec_Chase01_20,Ce dont j'ai besoin... Ce dont j'ai envie d'avoir...
E_C19_Dec_Chase01_21,Hmmmmmmmmm...
E_C19_Dec_Chase01_22,"Enfin, où est-il donc passé ?"
E_C19_Dec_Chase01_23,"S'il s'attarde, le capitaine risque fort de le réprimander."
E_C19_Dec_Chase01_24,Je t'ai enfin trouvé ! Chase !!
E_C19_Dec_Chase01_25,Tiens donc... Chase ?
E_C19_Dec_Chase01_26,Se serait-il endormi debout ?
E_C19_Dec_Chase01_27,Chase !!
E_C19_Dec_Chase01_28,... Clause.
E_C19_Dec_Chase01_29,"Si tu dors dans un tel endroit, tu peux attraper froid."
E_C19_Dec_Chase01_30,Ou es-tu abattu parce que le capitaine t'a sermonné ?
E_C19_Dec_Chase01_31,Ce n'est pas cela. Je réfléchissais...
E_C19_Dec_Chase01_32,... Mais il est trop tard...
E_C19_Dec_Chase01_33,Trop tard ?
E_C19_Dec_Chase01_34,La princesse m'a demandé ce que je souhaitais avoir.
E_C19_Dec_Chase01_35,Mais cela est trop difficile... La journée s'est écoulée pendant que j'y méditais.
E_C19_Dec_Chase01_36,Haha. Cela a dû être une tâche pénible.
E_C19_Dec_Chase01_37,(Hmm... Peut-être a-t-elle voulu lui offrir quelque chose en retour de son cadeau d'anniversaire ?)
E_C19_Dec_Chase01_38,S'il n'y a rien que tu veuilles avoir...
E_C19_Dec_Chase01_39,Que penses-tu de lui parler de ce que tu apprécies ?
E_C19_Dec_Chase01_40,Ou de ce que tu veux manger !!
E_C19_Dec_Chase01_41,... Ce que j'apprécie...
E_C19_Dec_Chase01_42,J'ai trouvé.
E_C19_Dec_Chase01_43,Oooh ! Alors tu peux le dire à la princesse...
E_C19_Dec_Chase01_44,Mon nom. J'aime mon nom.
E_C19_Dec_Chase01_45,... Eh ?
E_C19_Dec_Chase01_46,J'aime aussi l'épaulière donnée par Demia.
E_C19_Dec_Chase01_47,J'aime également le mouchoir offert par la princesse.
E_C19_Dec_Chase01_48,"Patrouille, escorte, Clause, Loman, Demia, la princesse..."
E_C19_Dec_Chase01_49,Je les aime tous.
E_C19_Dec_Chase01_50,... Bien que Demia me fasse un peu peur.
E_C19_Dec_Chase01_51,Hahahaha. Il est vrai que la colère du capitaine est assez terrifiante.
E_C19_Dec_Chase01_52,Hmm. J'ai enfin la réponse. J'irai donc voir la princesse.
E_C19_Dec_Chase01_53,Elle m'attend. Il faut que j'y retourne avant qu'il ne soit trop tard.
E_C19_Dec_Chase01_54,Euh ? Attends !!
E_C19_Dec_Chase01_55,Haha... C'est gênant...
E_C19_Dec_Chase01_56,J'espère que cela ira. Même ainsi.
E_C19_Dec_Chase01_57,Son Altesse sera sûrement ravie en l'entendant.
E_C19_Dec_Chase01_58,"Je lui ai dit de réfléchir, et voilà qu'il ne revient pas..."
E_C19_Dec_Chase01_59,"Puisque Clause est parti à sa recherche, il sera bientôt de retour."
E_C19_Dec_Chase01_60,"... S'il s'attarde trop, ou s'il arrive quelque chose à Clause..."
E_C19_Dec_Chase01_61,"Inutile de t'alarmer, rien de tel ne se produira."
E_C19_Dec_Chase01_62,"Tu le sais, toi aussi. Il n'est plus du tout dangereux."
E_C19_Dec_Chase01_63,Mais...
E_C19_Dec_Chase01_64,C'est déjà l'heure du dinner. Il est temps de préparer le repas.
E_C19_Dec_Chase01_65,Je m'en occupe.
E_C19_Dec_Chase01_66,Nous ne pouvons attendre qu'ils soient de retour.
E_C19_Dec_Chase01_67,Oui. Je t'en prie.
E_C19_Dec_Chase01_68,Princesse !!
E_C19_Dec_Chase01_69,Chase. Où étais-tu donc passé pendant...
E_C19_Dec_Chase01_70,J'ai trouvé. Je sais ce que j'aime.
E_C19_Dec_Chase01_71,Ah ? Ce que tu aimes ?
E_C19_Dec_Chase01_72,... Vas-y. Je t'écoute. Qu'est-ce que tu aimes le plus ?
E_C19_Dec_Chase01_73,Il y en a tellement.
E_C19_Dec_Chase01_74,J'aime mon nom.
E_C19_Dec_Chase01_75,... Quoi ?
E_C19_Dec_Chase01_76,Mon nom. Patrouille. Princesse. Demia. Clause. Loman.
E_C19_Dec_Chase01_77,Le mouchoir que la princesse m'a offert. La promenade en compagnie de la princesse. Escorter la princesse...
E_C19_Dec_Chase01_78,"Cela suffit, ça suffit..."
E_C19_Dec_Chase01_79,... Il t'a fallu tout ce temps pour en arriver là ?
E_C19_Dec_Chase01_80,Clause m'a aidé. J'ai alors beaucoup médité et j'ai su.
E_C19_Dec_Chase01_81,... Huhu ...
E_C19_Dec_Chase01_82,Hahahaha.
E_C19_Dec_Chase01_83,Princesse ?
E_C19_Dec_Chase01_84,... Ai-je dit une bêtise ?
E_C19_Dec_Chase01_85,Non. Pas du tout.
E_C19_Dec_Chase01_86,Je te remercie. Merci pour ces paroles.
E_C19_Dec_Chase01_87,"Voyons... Puisque ta réflexion a porté ses fruits, il faut que je te récompense."
E_C19_Dec_Chase01_88,Ton nom... Les choses que tu apprécies...
E_C19_Dec_Chase01_89,"Chase. Tu t'appelleras Chase, désormais."
E_C19_Dec_Chase01_90,... Chase...
E_C19_Dec_Chase01_91,Mon... nom.
E_C19_Dec_Chase01_92,"Puisque tu n'as aucun souvenir de ton passé,"
E_C19_Dec_Chase01_93,je vais te donner un but dans ta vie.
E_C19_Dec_Chase01_94,"Tu vivras pour moi, à l'avenir."
E_C19_Dec_Chase01_95,... Oui... Je sais ce qu'il te faut.
E_C19_Dec_Chase01_96,Ce qu'il me faut ?
E_C19_Dec_Chase01_97,"Puisque tu as eu droit à une nouvelle vie, en recevant un nom,"
E_C19_Dec_Chase01_98,il te faut une journée particulière afin de célébrer ce fait.
E_C19_Dec_Chase01_99,Nous ferons donc de cette journée ton anniversaire. Qu'en dis-tu ?
E_C19_Dec_Chase01_100,... Anniversaire...
E_C19_Dec_Chase01_101,Voilà que vous m'offrez un autre cadeau...
E_C19_Dec_Chase01_102,Cela me plaît. Cela me plaît énormément.
E_C19_Dec_Chase01_103,"J'apprécie tout ce que la princesse me donne,"
E_C19_Dec_Chase01_104,mais j'aime particulièrement ceci.
E_C19_Dec_Chase01_105,Je suis heureuse que cela te plaise.
E_C19_Dec_Chase01_106,"Dans ce cas, fêtons ton anniversaire, bien qu'il soit assez tard."
E_C19_Dec_Chase01_107,Je demanderai à Demia de préparer plus de plats.
E_C19_Dec_Chase01_108,Je suis Chase.
E_C19_Dec_Chase01_109,"Quoi qu'il se produise dans l'avenir, et même si je retrouvais mes souvenirs du passé,"
E_C19_Dec_Chase01_110,"je resterai avec ceux que j'aime, et la princesse..."
E_C19_Dec_Chase01_111,"En tant que Chase, pour toujours et à jamais..."
E_C19_Dec_Mitra01_1,Chef ! Vous avez laissé tomber ceci !
E_C19_Dec_Mitra01_2,Aargh !!
E_C19_Dec_Mitra01_3,Et zut... Il est trempé de sang !!!
E_C19_Dec_Mitra01_4,Tu l'as souillé en le touchant !
